,full_path,combination,scenario,alg,action_wrapper,obs_wrapper,automation_wrapper,reward,criticality_score
1692,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,164.39708,174.58113262827658
1693,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,193.18727,178.51496280225166
1694,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,181.27278,185.1397386853988
1695,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,208.49309,177.42439246260065
1696,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,198.1529,180.0299718084755
1697,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,172.58597,173.15843310599402
1698,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,185.1889,177.858792119224
1699,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,209.6109,171.29322047518775
1700,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.61339,193.68229482264425
1701,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.7408,193.49083647753204
1702,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.69867,193.1740412820171
1703,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.81767,193.40762605462172
1704,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.65208,193.64550260517566
1705,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.62334,193.43812298950732
1706,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.71771,193.50310573835637
1707,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.67807,193.48532499282453
1708,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.62457,194.89966590288455
1709,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.57321,195.31758598176938
1710,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.1285,194.66558130309483
1711,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.10574,195.11634402649412
1712,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,208.23225,192.27947819999704
1713,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.37804,201.15246023010943
1714,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,208.95235,193.54555292287918
1715,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.51979,194.28417364304983
1716,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,208.76593,194.27669534238746
1717,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,208.75601,195.1794417592415
1718,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,209.38087,201.15902026912215
1719,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,NPPAutomationWrapper,208.42532,195.64897295502027
1720,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,201.51949,174.39835051488586
1721,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,194.54301,149.2106996604727
1722,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,191.65173,186.56344723740548
1723,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,208.11638,171.33580089602683
1724,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,208.94876,167.24518178329882
1725,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,208.0583,168.51911458585136
1726,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,203.86467,164.6624404799579
1727,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,208.23068,169.4535496994072
1728,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,202.42868,161.58456645112054
1729,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption4Wrapper,,208.4739,169.00790085671576
1730,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption4Wrapper,,201.64262,177.22975795153948
1731,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption4Wrapper,,195.90797,187.2861863987201
1732,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption4Wrapper,,193.13731,179.79535871993696
1733,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption4Wrapper,,193.85323,183.75715341691864
1734,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,../models\scenario2\training_04_06\scenario2_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption4Wrapper,,198.3752,177.0454137210707
